V2.4 SHORELINES + HYDROGRAPHY MASTER


===== FILE: METRO__shoreline_metro.csv =====
SHA256: 2f8f940a4ba6986c32e996d03d1d0bbbfcc251c11ca4ddb58547d266c7274247
SIZE: 27763 bytes
-----BEGIN-----
row,landmass,west_col,east_col
        {
          "name": "Queens",
          "west": 291,
          "east": 519
        }
      ]
    },
    {
      "row": 251,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "Brooklyn",
          "west": 264,
          "east": 496
        },
        {
          "name": "RooseveltIsland",
          "west": 266,
          "east": 276
        },
        {
          "name": "Queens",
          "west": 290,
          "east": 519
        }
      ]
    },
    {
      "row": 252,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "Brooklyn",
          "west": 264,
          "east": 496
        },
        {
          "name": "RooseveltIsland",
          "west": 267,
          "east": 275
        },
        {
          "name": "Queens",
          "west": 290,
          "east": 519
        }
      ]
    },
    {
      "row": 253,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "Brooklyn",
          "west": 265,
          "east": 495
        },
        {
          "name": "RooseveltIsland",
          "west": 267,
          "east": 275
        },
        {
          "name": "Queens",
          "west": 289,
          "east": 519
        }
      ]
    },
    {
      "row": 254,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "Brooklyn",
          "west": 266,
          "east": 494
        },
        {
          "name": "RooseveltIsland",
          "west": 267,
          "east": 275
        },
        {
          "name": "Queens",
          "west": 289,
          "east": 519
        }
      ]
    },
    {
      "row": 255,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "RooseveltIsland",
          "west": 267,
          "east": 275
        },
        {
          "name": "Brooklyn",
          "west": 267,
          "east": 493
        },
        {
          "name": "Queens",
          "west": 288,
          "east": 519
        }
      ]
    },
    {
      "row": 256,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "RooseveltIsland",
          "west": 267,
          "east": 275
        },
        {
          "name": "Brooklyn",
          "west": 267,
          "east": 493
        },
        {
          "name": "Queens",
          "west": 288,
          "east": 519
        }
      ]
    },
    {
      "row": 257,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "RooseveltIsland",
          "west": 267,
          "east": 275
        },
        {
          "name": "Brooklyn",
          "west": 268,
          "east": 492
        },
        {
          "name": "Queens",
          "west": 287,
          "east": 519
        }
      ]
    },
    {
      "row": 258,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "RooseveltIsland",
          "west": 267,
          "east": 275
        },
        {
          "name": "Brooklyn",
          "west": 269,
          "east": 491
        },
        {
          "name": "Queens",
          "west": 287,
          "east": 519
        }
      ]
    },
    {
      "row": 259,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "RooseveltIsland",
          "west": 267,
          "east": 275
        },
        {
          "name": "Brooklyn",
          "west": 270,
          "east": 490
        },
        {
          "name": "Queens",
          "west": 286,
          "east": 519
        }
      ]
    },
    {
      "row": 260,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "RooseveltIsland",
          "west": 268,
          "east": 274
        },
        {
          "name": "Brooklyn",
          "west": 270,
          "east": 490
        },
        {
          "name": "Queens",
          "west": 286,
          "east": 519
        }
      ]
    },
    {
      "row": 261,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "RooseveltIsland",
          "west": 268,
          "east": 274
        },
        {
          "name": "Brooklyn",
          "west": 271,
          "east": 489
        },
        {
          "name": "Queens",
          "west": 285,
          "east": 519
        }
      ]
    },
    {
      "row": 262,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "RooseveltIsland",
          "west": 268,
          "east": 274
        },
        {
          "name": "Brooklyn",
          "west": 272,
          "east": 488
        },
        {
          "name": "Queens",
          "west": 285,
          "east": 519
        }
      ]
    },
    {
      "row": 263,
      "segments": [
        {
          "name": "Manhattan",
          "west": 246,
          "east": 273
        },
        {
          "name": "RooseveltIsland",
          "west": 268,
          "east": 274
